User ID,Energy (kWh),Charging Time (seconds),Total Duration (seconds),Session Count,Cluster
2322041,11.23325,7051.75,7236.625,8,2
232219,2.773214,3595.0,3611.0,1,1
2323531,0.028,33.0,62.0,1,1
232421,3.965261,4947.333333333333,5130.5,6,1
232445,6.653831,7745.0,9862.0,1,2
2324961,6.022666666666666,3671.6666666666665,3700.6666666666665,3,1
232515,1.280465,784.0,804.0,1,1
232561,2.4519364,1636.6,4985.7,10,1
232587,1.912864578125,3618.609375,7142.34375,64,1
232609,7.362514,4845.0,4923.0,1,1
232639,1.888641111111111,3728.777777777778,4987.444444444444,9,1
2326551,1.7625000000000002,1907.0,1917.0,2,1
232691,3.433495769230769,4050.3846153846152,4827.538461538462,13,1
232701,9.790149,5915.0,5924.0,1,2
2327371,4.286,5390.0,5408.0,1,1
2327471,2.1750000000000003,1309.6363636363637,1323.2727272727273,11,1
232769,6.181276,6648.0,6729.0,1,2
232781,3.5658535714285713,4069.5714285714284,4087.0,7,1
232821,5.343095,3170.0,3195.0,1,1
232963,10.1788984375,8335.25,8531.0625,16,2
232993,2.2496215,2742.0,2757.5,2,1
2330301,2.838,1777.0,1798.0,1,1
2330691,11.7728,7388.2,11351.233333333334,30,2
233093,7.32880525,8869.0,9385.0,4,2
233111,2.474,4369.0,12828.0,1,1
233175,7.833728142857143,5529.285714285715,5577.142857142857,7,1
2331911,14.907,8894.0,8924.0,1,2
2332231,3.456,2018.0,2027.0,1,1
233237,7.5607695,9916.0,11317.75,4,2
233275,9.4255,5833.0,23697.0,2,2
233343,12.5991266,8083.8,8309.0,5,2
233371,1.6,1797.9333333333334,3745.266666666667,15,1
233423,6.369405333333333,8631.666666666666,10337.666666666666,3,2
2334471,9.886,5890.0,5908.5,2,2
233493,5.87025,6553.25,6622.375,8,1
2335451,2.266,2777.0,2796.0,1,1
2335941,27.494400000000002,16827.0,16845.4,5,0
233619,8.431,5355.0,7590.0,1,2
233715,3.2152190000000003,4210.0,7035.5,2,1
2337201,7.447,4362.0,4369.5,2,1
233735,9.033012555555555,6154.555555555556,6165.111111111111,9,2
233753,1.079,711.0,733.0,1,1
233773,5.654938,3486.0,3510.0,1,1
233799,9.18151125,6474.375,6643.0,8,2
2338391,1.7575,3317.0,3497.0,2,1
233973,3.8347499999999997,2300.0,2319.5,4,1
233983,10.889442386363637,6718.954545454545,8827.954545454546,44,2
233997,13.147679,9806.0,9824.0,1,2
234001,3.1145416666666663,3579.0,4778.0,3,1
23413,3.635014714285714,5070.714285714285,8148.428571428572,7,1
2341371,3.467,3837.0,3852.0,1,1
2341561,8.645,8100.0,8155.0,2,2
234163,2.4610308333333335,4432.333333333333,4940.166666666667,6,1
234213,0.560602,354.0,369.0,1,1
234215,3.459,4499.5,4515.5,2,1
2342361,2.004,2226.0,2236.0,1,1
234237,9.475567,7427.5,7445.0,2,2
2343181,11.695333333333332,6946.555555555556,6962.0,9,2
234323,3.7510833384615383,2335.0615384615385,2348.107692307692,65,1
2343261,31.146,18593.0,18653.0,1,0
234349,8.896144,5154.0,5169.0,1,1
2343671,11.109,6860.5,9788.0,2,2
234371,3.01405,3453.35,3466.8,20,1
234517,6.0796716,4564.4,4681.6,5,1
2345341,0.434,700.0,722.0,1,1
2345961,6.787,4450.0,4831.0,1,1
234627,15.270656655172413,9121.965517241379,9444.586206896553,29,2
2347,5.387501222222222,6300.722222222223,6607.0,18,1
234711,5.036280625,6422.375,7565.125,8,1
234747,10.061657,6410.0,6426.0,1,2
234755,10.240947277777778,11601.238095238095,13526.837301587302,252,0
2347661,9.156636363636364,7065.181818181818,9700.818181818182,11,2
234821,6.094844321428572,6547.321428571428,7518.607142857143,28,2
2348811,9.312,5771.0,14713.0,1,2
234955,12.01925,7091.75,7107.5,4,2
235005,4.707854,5425.0,6280.0,1,1
235007,8.145557333333334,5530.166666666667,7027.0,6,2
23503,5.432,5107.0,5127.0,1,1
235033,5.795458,8568.0,13215.5,2,2
235093,15.870751,14155.0,17014.0,1,0
235097,2.805,5226.0,11557.0,1,1
235107,10.93963,8435.0,8445.0,1,2
235127,3.129556,2119.0,2136.0,1,1
235139,7.297560521739131,5014.086956521739,5510.652173913043,23,1
235151,9.583233250000001,6248.0,8195.5,4,2
235395,3.803302846153846,2697.769230769231,2709.6153846153848,13,1
2353961,42.461,25690.333333333332,36649.0,3,0
235445,2.0642662499999997,3663.25,9093.0,4,1
235473,5.925,6296.0,6342.0,1,1
2355131,15.316583333333334,9557.916666666666,10292.708333333334,24,2
235519,13.007321,13101.0,13109.0,1,2
235535,9.748,6519.0,6536.0,1,2
235563,8.680707,9984.5,9999.0,2,2
2356101,11.149,12341.0,17460.0,1,2
235617,8.8573755,5309.5,5361.0,2,1
2357151,14.462,8732.0,8750.0,1,2
235799,12.031718625,7454.75,7619.875,8,2
235827,5.593496200000001,6123.666666666667,7924.333333333333,15,2
235869,9.341,10264.0,10283.0,1,2
235925,5.512,3298.0,3318.0,1,1
236091,1.996,1198.0,1274.0,1,1
2361651,9.621363636363636,10737.90909090909,11255.927272727273,55,2
236181,4.8804095,5252.0,5264.0,2,1
2362761,9.314,13169.0,19512.0,1,2
236365,1.105,694.0,718.0,1,1
2364471,0.478,901.0,983.0,1,1
2365711,37.008,22183.0,22206.0,1,0
236659,16.209944,9490.0,9544.0,1,2
236713,4.888,5349.0,5361.0,1,1
236793,10.187,6534.0,9254.0,1,2
236947,2.210115546511628,1576.203488372093,2233.6802325581393,172,1
236983,7.841787369565218,9630.934782608696,15733.358695652174,92,0
237259,12.536,7980.0,10003.0,1,2
237283,3.029,3685.0,3700.0,1,1
237307,9.7353514057971,6804.304347826087,21306.695652173912,138,0
237319,6.2616758,7368.0,10458.4,5,2
237327,7.7355,4729.5,4755.5,2,1
237347,3.653027,4965.0,9955.0,1,1
237459,2.967,3190.0,3204.0,1,1
2375251,11.246333333333332,12551.866666666667,14779.4,15,2
237633,5.1585494999999995,3610.0,3616.5,2,1
237637,5.97,4155.857142857143,4178.428571428572,7,1
237641,1.8876543749999999,3268.125,3810.375,8,1
2376931,13.269,7752.0,7766.0,1,2
237773,1.897691,1285.0,4675.0,1,1
237909,5.61,3485.0,3495.0,1,1
238179,6.0985695,7172.5,8134.5,2,2
238233,0.664948,779.0,791.0,1,1
2383141,14.487,16945.0,16955.0,1,0
2383431,1.468,1575.0,1591.0,1,1
2383551,7.611,4673.0,4677.0,1,1
238415,11.4115,8645.0,8681.5,2,2
238501,13.1634645,10450.5,12836.5,2,2
2385301,12.848949999999999,8153.025,9485.0,40,2
2386191,2.567,4633.0,17820.0,1,2
238677,4.7741125,5116.0,5131.5,4,1
2386891,8.29,5024.0,5052.0,1,1
238715,11.339983,7196.0,7206.0,1,2
2387751,28.92816666666667,17781.5,17799.333333333332,6,0
238785,7.212512714285714,4939.428571428572,5130.714285714285,7,1
238817,4.383,5329.0,5356.0,1,1
238941,8.332467,5125.0,5148.0,1,1
238987,8.589328,8630.0,10376.0,1,2
238995,7.132666666666667,5195.666666666667,5228.666666666667,9,1
2390051,1.914,1174.0,1201.0,1,1
239007,5.4531659999999995,7126.5,7143.5,2,2
239047,4.275149857142857,5310.0,6805.571428571428,7,1
239071,2.4348577692307694,2806.769230769231,2822.153846153846,13,1
239083,8.415,5425.0,7370.0,1,2
239113,5.334,5816.0,5854.0,1,1
239151,4.424181818181818,4051.7272727272725,5272.454545454545,11,1
239195,1.060844,1358.0,1369.0,1,1
23923,3.615711,4275.0,4293.0,1,1
239249,3.85525,2420.0,2451.75,4,1
2392521,3.593,4080.0,4117.0,1,1
239299,8.348,5529.0,5547.0,1,1
239305,7.993221666666667,4848.416666666667,5898.833333333333,12,1
239353,6.5365,4161.5,4180.5,4,1
239409,7.761935,5577.0,5583.5,2,1
239427,4.321,4961.0,4973.0,1,1
239527,4.32664825,3205.75,3218.0,4,1
239535,4.418,5015.0,5030.0,1,1
2395881,9.638,5906.0,5946.0,1,2
2396171,2.783,4807.0,4822.0,1,1
239619,9.526,5679.0,5687.0,1,2
239659,6.55,7857.0,10369.0,1,2
2396831,5.9588,3574.6,3600.6,5,1
2399201,5.497,3295.0,3316.5,2,1
240199,6.023195869565217,4433.217391304348,5084.95652173913,23,1
240205,4.375185500000001,4974.5,4997.0,2,1
240241,15.226345,12890.0,13462.0,1,2
2403711,5.4432,3315.2,3383.2,5,1
240373,5.765625,6052.0,6654.125,8,1
240375,3.36297975,2079.75,2105.5,4,1
240381,2.257344861297539,5361.125279642059,7457.908277404922,447,0
240461,10.7525322,6867.4,9180.8,15,2
2405091,2.4105,2725.75,2772.75,4,1
2405301,3.446,3087.0,3111.0,1,1
240621,2.539,2178.5,6526.0,2,1
2407481,4.390555555555555,4979.333333333333,5528.0,9,1
240805,7.246034,4610.0,4663.0,1,1
2408621,5.942500000000001,6543.0,6558.5,2,1
240881,1.069147,649.0,658.0,1,1
2408851,7.17672,8143.36,8517.88,75,2
2409431,15.899,9520.0,9533.0,1,2
241025,8.386233,8167.0,8250.0,1,2
2410811,3.4739999999999998,4380.954545454545,4959.863636363636,22,1
241099,1.265,756.0,15381.0,1,1
241115,2.3208725,1542.5,1556.0,2,1
2411821,4.813,5424.0,5438.0,1,1
241187,2.279,7910.0,8134.0,1,2
241193,12.894,9343.0,9359.0,1,2
2412381,1.38,875.0,5624.0,1,1
241311,6.797334,8305.0,8314.0,1,2
2413161,4.604,2738.0,2757.0,1,1
2413241,3.56,4017.0,4028.0,1,1
241333,3.670709538461538,4467.307692307692,5171.076923076923,13,1
241341,10.072,6730.0,6812.0,1,2
241363,3.2087125,3077.0,3137.5,2,1
241429,3.526225333333333,4320.666666666667,4657.833333333333,6,1
241437,3.446849266666667,2151.6666666666665,2226.266666666667,15,1
241451,4.995,3229.0,3239.0,1,1
2414531,10.2832,6217.2,6230.6,5,2
241473,6.255,5039.0,5049.0,1,1
241497,6.09684275,3711.0,3731.25,4,1
241503,10.495483,6839.0,6859.0,1,2
2415491,4.3315,4518.5,4565.0,2,1
2415581,3.027,3354.0,3378.0,1,1
241615,10.078162,6920.6,7168.2,5,2
241625,2.462731076923077,2150.3076923076924,2690.0,13,1
2416911,6.17025,7131.25,7801.25,4,2
2417341,5.004,5918.0,5952.0,1,1
241761,4.755457285714286,4444.285714285715,5214.357142857143,14,1
241831,10.227563333333334,11127.0,11304.333333333334,3,2
